time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461700000	-24.9182	-5.94322	4.7899	2.19902	-0.570453	lidar	2.84944	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.05	-5.73631	4.81045	2.16851	-0.567874	radar	1.84106	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1803	-5.57229	4.74429	2.15079	-0.555676	lidar	0.350444	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3347	-5.38511	4.78307	2.14618	-0.510427	radar	1.32277	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4827	-5.15158	4.8629	2.11745	-0.514176	lidar	0.606043	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6132	-4.97742	4.83811	2.11692	-0.463815	radar	6.24931	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7253	-4.81558	4.74122	2.10309	-0.452948	lidar	0.544728	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8463	-4.60845	4.7561	2.08422	-0.443375	radar	0.168757	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9628	-4.35422	4.8445	2.05089	-0.456488	lidar	0.52441	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0709	-4.13229	4.8046	2.00319	-0.522711	radar	11.2632	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1662	-3.83258	4.95716	1.95699	-0.54609	lidar	1.72799	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2399	-3.59125	4.93531	1.90249	-0.609441	radar	3.42396	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2673	-3.32539	4.9579	1.84972	-0.634276	lidar	4.20901	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3175	-3.07752	4.95884	1.80359	-0.664054	radar	0.355158	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3383	-2.85349	4.8997	1.76293	-0.672679	lidar	1.4813	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3966	-2.63047	4.87354	1.74336	-0.647255	radar	1.55161	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.468	-2.5052	4.65101	1.73831	-0.619764	lidar	5.80953	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5237	-2.27284	4.67156	1.72392	-0.584627	radar	1.13302	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5724	-2.0852	4.58705	1.70539	-0.573656	lidar	1.00274	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6036	-1.85262	4.60251	1.68785	-0.543666	radar	2.06551	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6027	-1.59407	4.65627	1.649	-0.556238	lidar	1.21838	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5993	-1.371	4.63031	1.60566	-0.589727	radar	1.59323	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6032	-1.14078	4.62775	1.576	-0.589946	lidar	0.000910403	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6327	-0.922633	4.60564	1.56229	-0.567296	radar	5.12764	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.645	-0.658754	4.68301	1.53918	-0.560765	lidar	0.70774	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6323	-0.415924	4.70936	1.49953	-0.591374	radar	2.29026	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5875	-0.098843	4.88693	1.45935	-0.601365	lidar	2.6305	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.568	0.177753	4.95911	1.43015	-0.605213	radar	1.95047	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5444	0.451107	5.03565	1.40615	-0.59758	lidar	1.15518	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5329	0.695852	5.01075	1.40003	-0.551714	radar	1.84859	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5259	0.97077	5.08374	1.38819	-0.533995	lidar	2.666	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4881	1.23627	5.10479	1.38408	-0.477961	radar	6.83383	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4317	1.46795	5.05893	1.35675	-0.482061	lidar	0.188561	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3925	1.68608	4.97498	1.34378	-0.457863	radar	8.48838	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.339	1.88452	4.86999	1.31931	-0.460419	lidar	0.569451	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2703	2.11469	4.86758	1.28931	-0.47651	radar	0.297228	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2103	2.29237	4.73884	1.26399	-0.47921	lidar	0.866868	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1477	2.51406	4.71021	1.25265	-0.449459	radar	0.667684	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0693	2.76086	4.76349	1.23195	-0.446962	lidar	0.145742	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9738	2.9829	4.79904	1.1876	-0.501268	radar	2.99442	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8694	3.27894	4.9626	1.16775	-0.493574	lidar	1.42681	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.786	3.51105	4.96716	1.14851	-0.489375	radar	2.11917	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6816	3.70209	4.89674	1.11906	-0.495887	lidar	0.311124	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5652	3.90731	4.87928	1.08723	-0.508524	radar	1.14592	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5015	4.07228	4.74543	1.071	-0.50071	lidar	3.69752	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3792	4.26968	4.7352	1.04072	-0.509454	radar	0.583804	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2169	4.49815	4.81572	1.0069	-0.517149	lidar	2.12139	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0674	4.69125	4.78029	0.983083	-0.497548	radar	8.96158	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9499	4.88396	4.75772	0.962744	-0.493005	lidar	0.397859	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7941	5.07291	4.76069	0.932335	-0.497667	radar	2.3185	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6229	5.29792	4.85302	0.907412	-0.495625	lidar	0.992717	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4503	5.47757	4.89375	0.863341	-0.535328	radar	0.871801	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2621	5.65108	4.90098	0.825838	-0.547086	lidar	1.21283	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81	4.88728	0.788924	-0.568484	radar	3.13213	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9234	5.96872	4.86525	0.757073	-0.572892	lidar	0.0440513	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7829	6.14799	4.72982	0.766104	-0.490255	radar	4.65976	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6177	6.30199	4.70849	0.740998	-0.491537	lidar	0.0565694	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4711	6.46831	4.64804	0.735412	-0.455792	radar	1.62074	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2379	6.7159	4.8739	0.727975	-0.432334	lidar	4.46669	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0439	6.8534	4.83108	0.700043	-0.433241	radar	5.50819	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8279	7.03355	4.91135	0.680007	-0.429449	lidar	0.981884	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6149	7.16954	4.93844	0.642649	-0.45648	radar	1.58482	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.432	7.31055	4.90988	0.621818	-0.454947	lidar	0.313327	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1986	7.44503	5.0317	0.574217	-0.509149	radar	2.41334	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0164	7.60655	5.03094	0.564999	-0.490965	lidar	2.1069	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8318	7.78136	4.97052	0.575576	-0.426682	radar	5.71217	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6252	7.92166	4.97655	0.55746	-0.422897	lidar	0.0452283	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4359	8.05384	4.92411	0.545728	-0.405895	radar	1.61581	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2205	8.07198	4.781	0.484178	-0.455961	lidar	4.5376	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0317	8.21926	4.68335	0.496282	-0.38745	radar	5.79551	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8548	8.37473	4.699	0.499918	-0.360742	lidar	3.07342	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6093	8.49038	4.83084	0.466582	-0.395061	radar	4.74603	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3536	8.63912	4.94402	0.457406	-0.380181	lidar	1.37218	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1573	8.76744	4.85011	0.463991	-0.329259	radar	1.59919	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9633	8.86373	4.80089	0.446683	-0.331376	lidar	0.546881	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7677	8.9755	4.71914	0.446815	-0.296664	radar	1.03194	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5494	9.04538	4.69068	0.418642	-0.312531	lidar	0.575561	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3054	9.15624	4.79425	0.40065	-0.322894	radar	4.70773	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0113	9.25934	4.92494	0.379614	-0.325663	lidar	6.16843	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7959	9.34022	4.90433	0.359598	-0.333673	radar	1.67172	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5354	9.44945	4.98181	0.349713	-0.324121	lidar	0.738538	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2665	9.48368	5.08525	0.293522	-0.395289	radar	5.55751	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9605	9.62863	5.26627	0.298663	-0.362447	lidar	2.79424	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7119	9.7296	5.20356	0.304003	-0.314004	radar	2.95117	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4334	9.83946	5.2879	0.299948	-0.298626	lidar	0.617969	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1805	9.92398	5.3017	0.287605	-0.296902	radar	0.378448	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.906	10.0473	5.38434	0.291987	-0.27312	lidar	0.671898	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6458	10.122	5.3878	0.277544	-0.274172	radar	0.0302827	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4034	10.219	5.38204	0.27509	-0.261534	lidar	1.09967	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1404	10.2951	5.41083	0.260799	-0.26763	radar	0.435186	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9214	10.2972	5.27518	0.223211	-0.29785	lidar	1.37615	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6731	10.3638	5.23781	0.217042	-0.280443	radar	0.246978	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4704	10.336	5.07255	0.171901	-0.31984	lidar	2.15137	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1635	10.3721	5.27414	0.138544	-0.360642	radar	7.64056	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9039	10.423	5.28408	0.127438	-0.352243	lidar	0.1931	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6677	10.4524	5.10971	0.125515	-0.306909	radar	6.51374	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4371	10.4066	5.01575	0.0783606	-0.346991	lidar	2.1463	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1785	10.4289	5.02484	0.0640009	-0.340989	radar	0.552463	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8547	10.5978	5.25081	0.114238	-0.254199	lidar	7.76673	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6003	10.6597	5.17237	0.128977	-0.199669	radar	1.81841	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3598	10.6509	5.11839	0.101169	-0.22204	lidar	0.616319	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.0964	10.6755	5.15271	0.0876251	-0.228704	radar	0.251156	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8379	10.7735	5.20173	0.109194	-0.188696	lidar	3.92991	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5706	10.8264	5.21311	0.114227	-0.165536	radar	1.3001	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3491	10.7819	5.09905	0.0742231	-0.204648	lidar	1.94879	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0949	10.8161	5.06995	0.0766258	-0.180268	radar	0.490019	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8463	10.8835	5.09027	0.0883143	-0.155659	lidar	2.06945	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5667	10.9054	5.14802	0.0800312	-0.157228	radar	2.72726	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.344	10.9157	5.07816	0.067399	-0.163879	lidar	0.728697	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.076	10.8503	5.24934	-0.0051619	-0.289298	radar	9.15531	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7765	10.825	5.31078	-0.0278675	-0.297791	lidar	2.71033	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5213	10.823	5.27191	-0.0370498	-0.286129	radar	0.271694	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2918	10.8128	5.20751	-0.0524757	-0.288826	lidar	1.02195	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0495	10.8652	5.03383	-0.0171096	-0.191906	radar	6.53462	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78438	10.9174	5.08295	-0.00164037	-0.161287	lidar	2.08907	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56389	10.8902	5.00212	-0.0218408	-0.175633	radar	3.84265	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29825	10.9212	5.04746	-0.0140686	-0.155505	lidar	0.758003	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.05959	10.8964	4.99388	-0.0280837	-0.158007	radar	2.50967	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.78821	10.9335	5.05414	-0.0159193	-0.133744	lidar	1.10853	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.55731	10.8847	4.99348	-0.0422817	-0.157208	radar	6.30515	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.41118	10.7967	4.75959	-0.0887548	-0.205217	lidar	4.23772	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.16585	10.8048	4.74251	-0.0794613	-0.171527	radar	1.50408	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.79977	10.8689	5.02625	-0.0424951	-0.113275	lidar	6.36251	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.53771	10.8695	5.00729	-0.0331081	-0.080381	radar	1.97569	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.25547	10.8619	5.07291	-0.0342847	-0.0762009	lidar	0.675112	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.02308	10.8925	4.97128	-0.00727132	-0.0152676	radar	3.27119	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
